23.437,06:34:03
23.437,06:34:14
23.437,06:34:25
23.437,06:34:36
23.5,06:34:47
23.437,06:34:58
23.437,06:35:08
23.5,06:35:19
23.5,06:35:30
23.5,06:35:41
23.5,06:35:52
23.5,06:36:03
23.5,06:36:14
23.5,06:36:25
23.5,06:36:36
23.5,06:36:46
23.5,06:36:57
23.5,06:37:08
23.5,06:37:19
23.5,06:37:30
23.5,06:37:41
23.5,06:37:52
23.5,06:38:03
23.5,06:38:13
23.5,06:38:24
23.562,06:38:35
23.5,06:38:46
23.562,06:38:57
23.562,06:39:08
23.562,06:39:19
23.562,06:39:30
23.562,06:39:40
23.562,06:39:51
23.562,06:40:02
23.562,06:40:13
23.562,06:40:24
23.562,06:40:35
23.562,06:40:46
23.5,06:40:57
23.5,06:41:08
23.5,06:41:18
23.562,06:41:29
23.562,06:41:40
23.562,06:41:51
23.562,06:42:02
23.562,06:42:13
23.562,06:42:24
23.562,06:42:35
23.562,06:42:45
23.562,06:42:56
23.562,06:43:07
23.562,06:43:18
23.562,06:43:29
23.562,06:43:40
23.562,06:43:51
23.562,06:44:02
23.562,06:44:12
23.562,06:44:23
23.562,06:44:34
23.562,06:44:45
23.562,06:44:57
23.562,06:45:08
23.562,06:45:19
23.562,06:45:30
23.562,06:45:40
23.562,06:45:51
23.562,06:46:02
23.562,06:46:13
23.562,06:46:24
23.562,06:46:35
23.562,06:46:46
23.625,06:46:57
23.625,06:47:07
23.625,06:47:18
23.562,06:47:29
23.625,06:47:40
23.625,06:47:51
23.625,06:48:02
23.625,06:48:13
23.625,06:48:24
23.625,06:48:34
23.625,06:48:45
23.625,06:48:56
23.625,06:49:07
23.625,06:49:18
23.625,06:49:29
23.625,06:49:40
23.625,06:49:51
23.625,06:50:02
23.625,06:50:12
23.625,06:50:23
23.625,06:50:34
23.687,06:50:45
23.687,06:50:56
23.687,06:51:07
23.687,06:51:18
23.687,06:51:29
23.687,06:51:39
23.687,06:51:50
23.687,06:52:01
23.687,06:52:12
23.687,06:52:23
23.687,06:52:34
23.687,06:52:45
23.687,06:52:56
23.687,06:53:06
23.687,06:53:17
23.687,06:53:28
23.75,06:53:39
23.75,06:53:50
23.75,06:54:01
23.75,06:54:12
23.75,06:54:23
23.75,06:54:34
23.75,06:54:44
23.75,06:54:55
23.75,06:55:06
23.75,06:55:17
23.75,06:55:28
23.75,06:55:39
23.75,06:55:50
23.75,06:56:01
23.75,06:56:11
23.75,06:56:22
23.75,06:56:33
23.812,06:56:44
23.812,06:56:55
23.812,06:57:06
23.812,06:57:17
23.812,06:57:28
23.812,06:57:38
23.812,06:57:49
23.812,06:58:00
23.812,06:58:11
23.812,06:58:22
23.812,06:58:33
23.812,06:58:44
23.812,06:58:55
23.875,06:59:06
23.875,06:59:16
23.875,06:59:27
23.875,06:59:38
23.875,06:59:49
23.875,07:00:00
23.875,07:00:11
23.875,07:00:22
23.875,07:00:33
23.875,07:00:43
23.875,07:00:54
23.875,07:01:05
23.875,07:01:16
23.875,07:01:27
23.875,07:01:38
23.875,07:01:49
23.937,07:02:00
23.937,07:02:10
23.937,07:02:21
23.937,07:02:32
23.937,07:02:43
23.937,07:02:54
23.937,07:03:05
23.937,07:03:16
23.937,07:03:27
23.937,07:03:38
23.937,07:03:48
23.937,07:03:59
23.937,07:04:10
24.0,07:04:21
23.937,07:04:32
24.0,07:04:43
24.0,07:04:54
24.0,07:05:05
24.0,07:05:15
24.0,07:05:26
24.0,07:05:37
24.0,07:05:48
24.0,07:05:59
24.0,07:06:10
24.0,07:06:21
24.0,07:06:32
24.062,07:06:42
24.0,07:06:53
24.062,07:07:04
24.062,07:07:15
24.062,07:07:26
24.062,07:07:37
24.062,07:07:48
24.062,07:07:59
24.062,07:08:10
24.062,07:08:20
24.062,07:08:31
24.062,07:08:42
24.062,07:08:53
24.062,07:09:04
24.062,07:09:15
24.125,07:09:26
24.125,07:09:37
24.125,07:09:47
24.125,07:09:58
24.125,07:10:09
24.125,07:10:20
24.125,07:10:31
24.125,07:10:42
24.125,07:10:53
24.125,07:11:04
24.187,07:11:14
24.187,07:11:25
24.187,07:11:36
24.187,07:11:47
24.187,07:11:58
24.187,07:12:09
24.187,07:12:20
24.187,07:12:31
24.187,07:12:42
24.187,07:12:52
24.187,07:13:03
24.25,07:13:14
24.25,07:13:25
24.25,07:13:36
24.25,07:13:47
24.25,07:13:58
24.25,07:14:09
24.25,07:14:19
24.25,07:14:30
24.25,07:14:41
24.25,07:14:52
24.25,07:15:03
24.25,07:15:14
24.25,07:15:25
24.25,07:15:36
24.312,07:15:46
24.312,07:15:57
24.312,07:16:08
24.312,07:16:19
24.312,07:16:30
24.312,07:16:41
24.312,07:16:52
24.312,07:17:03
24.312,07:17:14
24.312,07:17:24
24.312,07:17:35
24.312,07:17:46
24.312,07:17:57
24.375,07:18:08
24.375,07:18:19
24.375,07:18:30
24.375,07:18:41
24.375,07:18:51
24.375,07:19:02
24.375,07:19:13
24.375,07:19:24
24.375,07:19:35
24.375,07:19:46
24.375,07:19:57
24.437,07:20:08
24.437,07:20:18
24.437,07:20:29
24.437,07:20:40
24.437,07:20:51
24.437,07:21:02
24.437,07:21:13
24.437,07:21:24
24.437,07:21:35
24.5,07:21:46
24.5,07:21:56
24.5,07:22:07
24.5,07:22:18
24.5,07:22:29
24.5,07:22:40
24.5,07:22:51
24.5,07:23:02
24.5,07:23:13
24.5,07:23:23
24.5,07:23:34
24.562,07:23:45
24.562,07:23:57
24.562,07:24:08
24.562,07:24:19
24.562,07:24:30
24.562,07:24:40
24.562,07:24:51
24.562,07:25:02
24.562,07:25:13
24.562,07:25:24
24.562,07:25:35
24.625,07:25:46
24.625,07:25:57
24.625,07:26:08
24.625,07:26:18
24.625,07:26:29
24.625,07:26:40
24.625,07:26:51
24.625,07:27:02
24.625,07:27:13
24.625,07:27:24
24.625,07:27:35
24.625,07:27:45
24.625,07:27:56
24.625,07:28:07
24.625,07:28:18
24.687,07:28:29
24.625,07:28:40
24.625,07:28:51
24.625,07:29:02
24.625,07:29:12
24.625,07:29:23
24.687,07:29:34
24.687,07:29:45
24.687,07:29:56
24.687,07:30:07
24.687,07:30:18
24.687,07:30:29
24.687,07:30:40
24.687,07:30:50
24.687,07:31:01
24.687,07:31:12
24.75,07:31:23
24.75,07:31:34
24.687,07:31:45
24.687,07:31:56
24.75,07:32:07
24.75,07:32:17
24.75,07:32:28
24.75,07:32:39
24.75,07:32:50
24.75,07:33:01
24.75,07:33:12
24.75,07:33:23
24.75,07:33:34
24.75,07:33:44
24.75,07:33:55
24.75,07:34:06
24.812,07:34:17
24.75,07:34:28
24.75,07:34:39
24.812,07:34:50
24.812,07:35:01
24.812,07:35:12
24.812,07:35:22
24.812,07:35:33
24.812,07:35:44
24.812,07:35:55
24.812,07:36:06
24.812,07:36:17
24.812,07:36:28
24.812,07:36:39
24.812,07:36:49
24.812,07:37:00
24.875,07:37:11
24.875,07:37:22
24.875,07:37:33
24.875,07:37:44
24.875,07:37:55
24.875,07:38:06
24.875,07:38:17
24.875,07:38:27
24.875,07:38:38
24.875,07:38:49
24.875,07:39:00
24.875,07:39:11
24.875,07:39:22
24.875,07:39:33
24.875,07:39:44
24.875,07:39:54
24.875,07:40:05
24.875,07:40:16
24.875,07:40:27
24.875,07:40:38
24.875,07:40:49
24.875,07:41:00
24.937,07:41:11
24.937,07:41:22
24.937,07:41:32
24.937,07:41:43
24.875,07:41:54
24.875,07:42:05
24.875,07:42:16
24.875,07:42:27
24.875,07:42:38
24.875,07:42:49
24.937,07:43:00
24.875,07:43:10
24.937,07:43:21
24.937,07:43:32
24.875,07:43:43
24.875,07:43:54
24.937,07:44:05
24.937,07:44:16
24.937,07:44:27
24.937,07:44:37
24.937,07:44:48
25.0,07:44:59
25.0,07:45:10
25.0,07:45:21
25.0,07:45:32
25.0,07:45:43
25.0,07:45:54
25.0,07:46:04
25.0,07:46:15
24.937,07:46:26
25.0,07:46:37
25.0,07:46:48
25.0,07:46:59
25.0,07:47:10
25.062,07:47:21
25.0,07:47:32
25.0,07:47:42
25.0,07:47:53
25.0,07:48:04
25.0,07:48:15
25.0,07:48:26
25.0,07:48:37
25.0,07:48:48
25.0,07:48:59
25.062,07:49:09
25.062,07:49:20
25.062,07:49:31
25.062,07:49:42
25.0,07:49:53
25.0,07:50:04
25.062,07:50:15
25.062,07:50:26
25.062,07:50:36
25.062,07:50:47
25.062,07:50:58
25.062,07:51:09
25.062,07:51:20
25.062,07:51:31
25.062,07:51:42
25.062,07:51:53
25.0,07:52:04
25.062,07:52:14
25.062,07:52:25
25.062,07:52:36
25.062,07:52:47
25.062,07:52:58
25.062,07:53:09
25.062,07:53:20
25.125,07:53:31
25.125,07:53:41
25.062,07:53:52
25.062,07:54:03
25.125,07:54:14
25.125,07:54:25
25.125,07:54:36
25.187,07:54:47
25.187,07:54:58
25.187,07:55:08
25.187,07:55:19
25.187,07:55:30
25.125,07:55:41
25.187,07:55:52
25.187,07:56:03
25.187,07:56:14
25.187,07:56:25
25.187,07:56:36
25.187,07:56:46
25.187,07:56:57
25.25,07:57:08
25.25,07:57:19
25.187,07:57:30
25.187,07:57:41
25.187,07:57:52
25.187,07:58:03
25.187,07:58:13
25.187,07:58:24
25.187,07:58:35
25.187,07:58:46
25.187,07:58:57
25.187,07:59:08
25.25,07:59:19
25.25,07:59:30
25.187,07:59:40
25.187,07:59:51
25.187,08:00:02
25.187,08:00:13
25.125,08:00:24
25.125,08:00:35
25.125,08:00:46
25.125,08:00:57
25.125,08:01:08
25.125,08:01:18
25.125,08:01:29
25.187,08:01:40
25.187,08:01:51
25.187,08:02:02
25.187,08:02:13
25.25,08:02:24
25.187,08:02:35
25.187,08:02:46
25.187,08:02:56
25.187,08:03:07
25.125,08:03:18
25.187,08:03:29
25.187,08:03:40
25.187,08:03:51
25.187,08:04:02
25.187,08:04:13
25.187,08:04:23
25.25,08:04:34
25.25,08:04:45
25.187,08:04:56
25.187,08:05:07
25.187,08:05:18
25.187,08:05:29
25.25,08:05:40
25.25,08:05:50
25.25,08:06:01
25.25,08:06:12
25.25,08:06:23
25.25,08:06:34
25.25,08:06:45
25.187,08:06:56
25.25,08:07:07
25.25,08:07:18
25.25,08:07:28
25.25,08:07:39
25.25,08:07:50
25.25,08:08:01
25.25,08:08:12
25.25,08:08:23
25.312,08:08:34
25.312,08:08:45
25.312,08:08:55
25.312,08:09:06
25.312,08:09:17
25.312,08:09:28
25.312,08:09:39
25.312,08:09:50
25.312,08:10:01
25.312,08:10:12
25.312,08:10:22
25.312,08:10:33
25.312,08:10:44
25.312,08:10:55
25.312,08:11:06
25.312,08:11:17
25.312,08:11:28
25.312,08:11:39
25.25,08:11:50
25.25,08:12:00
25.25,08:12:11
25.25,08:12:22
25.25,08:12:33
25.25,08:12:44
25.25,08:12:55
25.312,08:13:06
25.312,08:13:17
25.312,08:13:27
25.312,08:13:38
25.312,08:13:49
25.312,08:14:00
25.312,08:14:11
25.312,08:14:22
25.312,08:14:33
25.312,08:14:44
25.312,08:14:54
25.312,08:15:05
25.312,08:15:16
25.312,08:15:27
25.312,08:15:38
25.375,08:15:49
25.375,08:16:00
25.312,08:16:11
25.312,08:16:22
25.312,08:16:32
25.312,08:16:43
25.312,08:16:54
25.312,08:17:05
25.312,08:17:16
25.312,08:17:27
25.312,08:17:38
25.312,08:17:49
25.375,08:17:59
25.375,08:18:10
25.375,08:18:21
25.375,08:18:32
25.375,08:18:43
25.375,08:18:54
25.375,08:19:05
25.375,08:19:16
25.375,08:19:26
25.312,08:19:37
25.375,08:19:48
25.375,08:19:59
25.375,08:20:10
25.375,08:20:21
25.375,08:20:32
25.375,08:20:43
25.375,08:20:54
25.375,08:21:04
25.375,08:21:15
25.312,08:21:26
25.375,08:21:37
25.375,08:21:48
25.375,08:21:59
25.375,08:22:10
25.375,08:22:21
25.375,08:22:31
25.375,08:22:42
25.375,08:22:53
25.375,08:23:04
25.375,08:23:15
25.375,08:23:26
25.375,08:23:37
25.375,08:23:48
25.437,08:23:58
25.375,08:24:09
25.375,08:24:20
25.375,08:24:31
25.375,08:24:42
25.375,08:24:53
25.375,08:25:04
25.375,08:25:15
25.375,08:25:26
25.312,08:25:36
25.312,08:25:47
25.312,08:25:58
25.375,08:26:09
25.375,08:26:20
25.375,08:26:31
25.375,08:26:42
25.375,08:26:53
25.375,08:27:03
25.375,08:27:14
25.437,08:27:25
25.437,08:27:36
25.437,08:27:47
25.437,08:27:58
25.437,08:28:09
25.437,08:28:20
25.437,08:28:30
25.437,08:28:41
25.437,08:28:52
25.437,08:29:03
25.437,08:29:14
25.437,08:29:25
25.437,08:29:36
25.437,08:29:47
25.437,08:29:58
25.437,08:30:08
25.437,08:30:19
25.5,08:30:30
25.437,08:30:41
25.437,08:30:52
25.437,08:31:03
25.437,08:31:14
25.437,08:31:25
25.437,08:31:35
25.437,08:31:46
25.437,08:31:57
25.5,08:32:08
25.5,08:32:19
25.5,08:32:30
25.5,08:32:41
25.5,08:32:52
25.5,08:33:02
25.437,08:33:13
25.437,08:33:24
25.437,08:33:35
25.5,08:33:46
25.5,08:33:57
25.5,08:34:08
25.5,08:34:19
25.437,08:34:30
25.5,08:34:40
25.437,08:34:51
25.437,08:35:02
25.437,08:35:13
25.437,08:35:24
25.5,08:35:35
25.5,08:35:46
25.5,08:35:57
25.437,08:36:07
25.437,08:36:18
25.437,08:36:29
25.437,08:36:40
25.437,08:36:51
25.437,08:37:02
25.5,08:37:13
25.5,08:37:24
25.5,08:37:34
25.5,08:37:45
25.437,08:37:56
25.5,08:38:07
25.5,08:38:18
25.5,08:38:29
25.5,08:38:40
25.5,08:38:51
25.5,08:39:02
25.5,08:39:12
25.5,08:39:23
25.5,08:39:34
25.5,08:39:45
25.5,08:39:56
25.5,08:40:07
25.5,08:40:18
25.5,08:40:29
25.5,08:40:39
25.5,08:40:50
25.5,08:41:01
25.5,08:41:12
25.5,08:41:23
25.5,08:41:34
25.5,08:41:45
25.437,08:41:56
25.437,08:42:06
25.437,08:42:17
25.437,08:42:28
25.5,08:42:39
25.5,08:42:50
25.5,08:43:01
25.5,08:43:12
25.5,08:43:23
25.5,08:43:34
25.5,08:43:44
25.5,08:43:55
25.5,08:44:06
25.5,08:44:17
25.5,08:44:28
25.5,08:44:39
25.5,08:44:50
25.5,08:45:01
25.5,08:45:11
25.5,08:45:22
25.5,08:45:33
25.5,08:45:44
25.5,08:45:55
25.5,08:46:06
25.5,08:46:17
25.5,08:46:28
25.5,08:46:38
25.5,08:46:49
25.5,08:47:00
25.5,08:47:11
25.5,08:47:22
25.562,08:47:33
25.562,08:47:44
25.562,08:47:55
25.562,08:48:06
25.562,08:48:16
25.562,08:48:27
25.562,08:48:38
25.562,08:48:49
25.562,08:49:00
25.562,08:49:11
25.562,08:49:22
25.5,08:49:33
25.562,08:49:43
25.562,08:49:54
25.562,08:50:05
25.562,08:50:16
25.562,08:50:27
25.562,08:50:38
25.562,08:50:49
25.562,08:51:00
25.562,08:51:10
25.562,08:51:21
25.562,08:51:32
25.562,08:51:43
25.562,08:51:54
25.5,08:52:05
25.5,08:52:16
25.562,08:52:27
25.562,08:52:38
25.5,08:52:48
25.562,08:52:59
25.562,08:53:10
25.562,08:53:21
25.562,08:53:32
25.562,08:53:43
25.562,08:53:54
25.562,08:54:05
25.625,08:54:15
25.625,08:54:26
25.562,08:54:37
25.562,08:54:48
25.562,08:54:59
25.562,08:55:10
25.562,08:55:21
25.562,08:55:32
25.562,08:55:42
25.625,08:55:53
25.562,08:56:04
25.562,08:56:15
25.562,08:56:26
25.562,08:56:37
25.562,08:56:48
25.562,08:56:59
25.562,08:57:10
25.625,08:57:20
25.625,08:57:31
25.625,08:57:42
25.625,08:57:53
25.625,08:58:04
25.625,08:58:15
25.625,08:58:26
25.625,08:58:37
25.625,08:58:47
25.625,08:58:58
25.562,08:59:09
25.562,08:59:20
25.562,08:59:31
25.562,08:59:42
25.625,08:59:53
25.625,09:00:04
25.625,09:00:14
25.625,09:00:25
25.625,09:00:36
25.625,09:00:47
25.625,09:00:58
25.625,09:01:09
25.625,09:01:20
25.625,09:01:31
25.625,09:01:42
25.625,09:01:52
25.562,09:02:03
25.562,09:02:14
25.562,09:02:25
25.562,09:02:36
25.562,09:02:47
25.562,09:02:58
25.562,09:03:09
25.625,09:03:19
25.562,09:03:30
25.625,09:03:41
25.562,09:03:52
25.625,09:04:03
25.562,09:04:14
25.562,09:04:25
25.562,09:04:36
25.562,09:04:46
25.562,09:04:57
25.562,09:05:08
25.562,09:05:19
25.562,09:05:30
25.562,09:05:41
25.562,09:05:52
25.562,09:06:03
25.625,09:06:14
25.625,09:06:24
25.625,09:06:35
25.625,09:06:46
25.625,09:06:57
25.562,09:07:08
25.625,09:07:19
25.562,09:07:30
25.625,09:07:41
25.625,09:07:51
25.625,09:08:02
25.625,09:08:13
25.625,09:08:24
25.625,09:08:35
25.625,09:08:46
25.625,09:08:57
25.625,09:09:08
25.625,09:09:18
25.562,09:09:29
25.562,09:09:40
25.562,09:09:51
25.562,09:10:02
25.562,09:10:13
25.562,09:10:24
25.562,09:10:35
25.562,09:10:46
25.562,09:10:56
25.562,09:11:07
25.625,09:11:18
25.625,09:11:29
25.562,09:11:40
25.625,09:11:51
25.625,09:12:02
25.625,09:12:13
25.625,09:12:23
25.625,09:12:34
25.625,09:12:45
25.625,09:12:56
25.625,09:13:07
25.625,09:13:18
25.625,09:13:29
25.625,09:13:40
25.562,09:13:50
25.562,09:14:01
25.562,09:14:12
25.562,09:14:23
25.562,09:14:34
25.562,09:14:45
25.562,09:14:57
25.562,09:15:08
25.562,09:15:18
25.562,09:15:29
25.562,09:15:40
25.562,09:15:51
25.562,09:16:02
25.562,09:16:13
25.562,09:16:24
25.562,09:16:35
25.562,09:16:45
25.562,09:16:56
25.625,09:17:07
25.625,09:17:18
25.625,09:17:29
25.625,09:17:40
25.625,09:17:51
25.625,09:18:02
25.625,09:18:12
25.625,09:18:23
25.625,09:18:34
25.625,09:18:45
25.625,09:18:56
25.625,09:19:07
25.625,09:19:18
25.625,09:19:29
25.562,09:19:40
25.562,09:19:50
25.625,09:20:01
25.625,09:20:12
25.625,09:20:23
25.625,09:20:34
25.562,09:20:45
25.562,09:20:56
25.562,09:21:07
25.562,09:21:17
25.562,09:21:28
25.562,09:21:39
25.562,09:21:50
25.562,09:22:01
25.562,09:22:12
25.562,09:22:23
25.562,09:22:34
25.562,09:22:44
25.625,09:22:55
25.625,09:23:06
25.625,09:23:17
25.625,09:23:28
25.562,09:23:39
25.562,09:23:50
25.562,09:24:01
25.562,09:24:12
25.562,09:24:22
25.562,09:24:33
25.562,09:24:44
25.562,09:24:55
25.562,09:25:06
25.562,09:25:17
25.625,09:25:28
25.625,09:25:39
25.625,09:25:49
25.625,09:26:00
25.625,09:26:11
25.625,09:26:22
25.625,09:26:33
25.625,09:26:44
25.625,09:26:55
25.625,09:27:06
25.625,09:27:16
25.625,09:27:27
25.625,09:27:38
25.625,09:27:49
25.625,09:28:00
25.625,09:28:11
25.625,09:28:22
25.625,09:28:33
25.625,09:28:44
25.625,09:28:54
25.625,09:29:05
25.625,09:29:16
25.625,09:29:27
25.625,09:29:38
25.625,09:29:49
25.625,09:30:00
25.625,09:30:11
25.625,09:30:21
25.625,09:30:32
25.625,09:30:43
25.625,09:30:54
25.625,09:31:05
25.625,09:31:16
25.625,09:31:27
25.625,09:31:38
25.625,09:31:48
25.625,09:31:59
25.625,09:32:10
25.625,09:32:21
25.625,09:32:32
25.625,09:32:43
25.625,09:32:54
25.625,09:33:05
25.625,09:33:16
25.625,09:33:26
25.625,09:33:37
25.625,09:33:48
25.625,09:33:59
25.625,09:34:10
25.625,09:34:21
25.625,09:34:32
25.625,09:34:43
25.625,09:34:53
25.625,09:35:04
25.625,09:35:15
25.625,09:35:26
25.625,09:35:37
25.625,09:35:48
25.625,09:35:59
25.625,09:36:10
25.625,09:36:20
25.625,09:36:31
25.687,09:36:42
25.687,09:36:53
25.625,09:37:04
25.625,09:37:15
25.625,09:37:26
25.625,09:37:37
25.687,09:37:48
25.625,09:37:58
25.625,09:38:09
25.687,09:38:20
25.687,09:38:31
25.625,09:38:42
25.625,09:38:53
25.625,09:39:04
25.625,09:39:15
25.625,09:39:25
25.625,09:39:36
25.625,09:39:47
25.625,09:39:58
25.625,09:40:09
25.625,09:40:20
25.687,09:40:31
25.625,09:40:42
25.625,09:40:52
25.625,09:41:03
25.625,09:41:14
25.625,09:41:25
25.625,09:41:36
25.625,09:41:47
25.625,09:41:58
25.625,09:42:09
25.625,09:42:20
25.625,09:42:30
25.625,09:42:41
25.625,09:42:52
25.625,09:43:03
25.625,09:43:14
25.625,09:43:25
25.625,09:43:36
25.625,09:43:47
25.625,09:43:57
25.625,09:44:08
25.625,09:44:19
25.625,09:44:30
25.625,09:44:41
25.625,09:44:52
25.625,09:45:03
25.625,09:45:14
25.625,09:45:24
25.625,09:45:35
25.625,09:45:46
25.687,09:45:57
25.625,09:46:08
25.625,09:46:19
25.562,09:46:30
25.625,09:46:41
25.687,09:46:52
25.687,09:47:02
25.687,09:47:13
25.625,09:47:24
25.625,09:47:35
25.625,09:47:46
25.625,09:47:57
25.625,09:48:08
25.625,09:48:19
25.687,09:48:29
25.687,09:48:40
25.687,09:48:51
25.687,09:49:02
25.687,09:49:13
25.687,09:49:24
25.687,09:49:35
25.687,09:49:46
25.687,09:49:56
